IPEDSID,NAME,LADDR,LADDR2,LCITY,LSTATE,LZIP,LZIP4,COUNTRY,PHONE,STFIPS,COFIPS,LAT,LON,SECTOR,LEVEL,INST_TYPE,NAICS_CODE,NAICS_DESC,HI_OFFER,DEG_GRANT,LOCALE,STATUS,CLOSE_DATE,MERGE_ID,ALIAS,SIZE_SET,INST_SIZE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,FTE,NCES_URL,SCHOOL_URL,SHELTER_ID,LAST_UPDAT
221254,O'More College of Design,423 S Margin St,,Franklin,TN,37064,,US,6157944254237,47,47187,35.92097112700,-86.86805350000,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,13,A,-2,-2,,-2,1,23,147,170,2,0,106,http://nces.ed.gov/GLOBALLOCATOR/,www.omorecollege.edu,,2010/01/15
219949,Cumberland University,One Cumberland Square,,Lebanon,TN,37087,,US,6154442562,47,47189,36.20424302400,-86.29966050000,2,1,2,611310,"Colleges, Universities, and Professional Schools",20,1,41,A,-2,-2,,10,2,396,955,1351,1,410,197,http://nces.ed.gov/GLOBALLOCATOR/,www.cumberland.edu,,2010/01/15
221856,Tennessee Temple University,1815 Union Ave,,Chattanooga,TN,37404,,US,4234934100,47,47065,35.03245602400,-85.27742050000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,12,A,-2,-2,,-2,1,229,477,706,1,1604,101,http://nces.ed.gov/GLOBALLOCATOR/,www.tntemple.edu,,2010/01/15
152099,Oakland City University,138 N Lucretia St,,Oakland City,IN,47660,1099,US,8127494781404,18,18051,38.33960604000,-87.35161100000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,32,A,-2,-2,,11,2,865,1432,2297,1,355,347,http://nces.ed.gov/GLOBALLOCATOR/,www.oak.edu,,2010/01/15
251251,ITT Technical Institute-Newburgh,10999 Stahl Rd,,Newburgh,IN,47630,,US,8128581600,18,18173,37.97981118700,-87.44934150000,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,41,A,-2,-2,,-2,1,147,340,487,2,0,72,http://nces.ed.gov/GLOBALLOCATOR/,www.itt-tech.edu,,2010/01/15
157508,Pat Wilsons Beauty College,326 N Main,,Henderson,KY,42420,,US,2708265195,21,21101,37.84215247400,-87.59039500000,6,2,3,611511,Cosmetology and Barber Schools,0,2,22,A,-2,-2,,-3,1,39,12,51,2,0,5,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/01/15
156851,Henderson Community College,2660 S Green St,,Henderson,KY,42420,4699,US,2708271867,21,21101,37.79566903400,-87.65326950000,4,2,1,611210,Junior Colleges,40,1,41,A,-2,-2,,2,2,1501,699,2200,2,0,224,http://nces.ed.gov/GLOBALLOCATOR/,www.hencc.kctcs.edu,,2010/01/15
157766,Spencerian College,4627 Dixie Hwy,,Louisville,KY,40216,,US,5024471000,21,21111,38.24329745800,-85.73710550000,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,2,2,300,950,1250,1,50,152,http://nces.ed.gov/GLOBALLOCATOR/,www.spencerian.edu,,2010/01/15
157757,Spalding University,845 S. Third Street,,Louisville,KY,40203,2188,US,5025859911,21,21111,38.24315882300,-85.75962350000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,11,A,-2,-2,,9,2,479,1188,1667,1,250,332,http://nces.ed.gov/GLOBALLOCATOR/,www.spalding.edu,,2010/01/15
157298,Louisville Presbyterian Theological Seminary,1044 Alta Vista Rd,,Louisville,KY,40205,1798,US,5028953411,21,21111,38.23694102500,-85.68572550000,2,1,2,611310,"Colleges, Universities, and Professional Schools",11,1,11,A,-2,-2,Louisville Seminary | Louisville Presbyterian Seminary,-2,1,82,124,206,1,82,110,http://nces.ed.gov/GLOBALLOCATOR/,www.lpts.edu,,2010/01/15
156286,Bellarmine University,2001 Newburg Rd,,Louisville,KY,40205,0671,US,5024528000,21,21111,38.21913777000,-85.70490000000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,11,A,-2,-2,,10,2,741,2260,3001,1,850,582,http://nces.ed.gov/GLOBALLOCATOR/,www.bellarmine.edu,,2010/01/15
157289,University of Louisville,2301 S 3rd St,,Louisville,KY,40292,0001,US,5028525555,21,21111,38.21575173100,-85.75884300000,1,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,11,A,-2,-2,,15,5,5581,15145,20726,1,3238,6138,http://nces.ed.gov/GLOBALLOCATOR/,www.louisville.edu,,2010/01/15
157793,Sullivan University,3101 Bardstown Rd,,Louisville,KY,40205,3013,US,5024566504,21,21111,38.21282444600,-85.67048850000,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,11,A,-2,-2,,12,2,2888,1820,4708,1,200,673,http://nces.ed.gov/GLOBALLOCATOR/,www.sullivan.edu,,2010/01/15
133872,Florida Hospital College of Health Sciences,671 Winyah Drive,,Orlando,FL,32803,,US,4073037742,12,12095,28.57614169300,-81.36768715400,2,1,2,611310,"Colleges, Universities, and Professional Schools",20,1,12,A,-2,-2,Florida Hospital College,-2,2,1671,680,2351,1,199,265,http://nces.ed.gov/GLOBALLOCATOR/,www.fhchs.edu,,2010/09/09
134112,Florida Technical College,12689 Challenger Parkway Suite 130,,Orlando,FL,32826,,US,4074477300,12,12095,28.57369048900,-81.20098250400,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,2,2,0,1322,1322,2,0,90,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/09/09
134237,Full Sail University,3300 University Blvd,,Winter Park,FL,32792,7429,US,4076790100,12,12095,28.59654566800,-81.30128615700,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,,-2,3,5,2313,2318,2,0,1195,http://nces.ed.gov/GLOBALLOCATOR/,www.fullsail.com,,2010/09/10
135735,Mid Florida Tech,2900 West Oak Ridge Road,,Orlando,FL,32809,,US,40725160470,12,12095,28.47169498200,-81.41599610000,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,Mid-Florida Tech | O-TEC Mid Florida Tech | O-TEC Mid-Florida Tech | Mid-Florida Technical Institute,-3,2,900,2069,2969,2,0,387,http://nces.ed.gov/GLOBALLOCATOR/,www.mft.ocps.net,,2010/09/09
136288,Everest University-North Orlando,5421 Diplomat Circle,,Orlando,FL,32810,,US,4076285870104,12,12095,28.61088391800,-81.38743792500,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,Florida Metropolitan University-North Orlando,9,2,232,338,570,2,0,75,http://nces.ed.gov/GLOBALLOCATOR/,www.everest.edu/campus/north_orlando,,2010/09/09
136303,Orlando Tech,301 W Amelia Street,,Orlando,FL,32801,1197,US,4073173431,12,12095,28.55042182800,-81.38378317500,7,3,1,611519,Other Technical and Trade Schools,0,2,12,A,-2,-2,,-3,1,459,642,1101,2,0,123,http://nces.ed.gov/GLOBALLOCATOR/,www.orlandotech.ocps.net,,2010/09/09
138187,Valencia Community College,190 South Orange Avenue,,Orlando,FL,32801,,US,4072992187,12,12095,28.52264632300,-81.46416803600,4,2,1,611210,Junior Colleges,40,1,12,A,-2,-2,,5,5,19758,15894,35652,2,0,2718,http://nces.ed.gov/GLOBALLOCATOR/,valenciacc.edu,10820592,2010/12/03
138372,Westside Tech,955 E Story Rd,,Winter Garden,FL,34787,3733,US,4079052018,12,12095,28.55957401000,-81.57153177500,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,2,257,626,883,2,0,177,http://nces.ed.gov/GLOBALLOCATOR/,www.westside.ocps.net,,2010/09/10
138488,Winter Park Tech,901 Webster Ave,,Winter Park,FL,32789,,US,4076222900,12,12095,28.60438638900,-81.36173965300,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,1053,267,1320,2,0,113,http://nces.ed.gov/GLOBALLOCATOR/,www.wpt.ocps.net,,2010/09/10
132693,Brevard Community College,1519 Clearlake Rd,,Cocoa,FL,32922,,US,3216321111,12,12009,28.38478100000,-80.75506500000,4,2,1,611210,Junior Colleges,40,1,21,A,-2,-2,BCC,4,4,9482,6125,15607,2,0,1803,http://nces.ed.gov/GLOBALLOCATOR/,www.brevardcc.edu,,2010/01/15
133881,Florida Institute of Technology,150 West University Boulevard,,Melbourne,FL,32901,6975,US,3216748000,12,12009,28.06450272800,-80.62462834700,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,13,A,-2,-2,Florida Tech,14,3,2950,4100,7050,1,1681,981,http://nces.ed.gov/GLOBALLOCATOR/,www.fit.edu,,2010/09/09
132709,Broward College,225 E las Olas Blvd,,Fort Lauderdale,FL,33301,,US,9542017400,12,12011,26.07971994600,-80.23540993100,4,2,1,611210,Junior Colleges,40,1,12,A,-2,-2,BC,5,5,21951,11576,33527,2,0,2712,http://nces.ed.gov/GLOBALLOCATOR/,www.broward.edu,,2010/12/03
134149,Everest University-Pompano Beach,225 N. Federal Hwy.,,Pompano Beach,FL,33062,,US,9547837339,12,12011,26.23411947100,-80.10359775300,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,12,A,-2,-2,,9,1,364,250,614,2,0,82,http://nces.ed.gov/GLOBALLOCATOR/,www.everest.edu/campus/pompano_beach,,2010/09/10
134422,Key College,"225 East Dania Beach Blvd., #130",,Dania Beach,FL,33004,3046,US,9549234440,12,12011,26.05284094300,-80.13987058600,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,None,1,1,2,95,97,2,0,11,http://nces.ed.gov/GLOBALLOCATOR/,www.keycollege.edu,,2010/09/09
135081,Keiser University-Ft. Lauderdale,1500 NW 49th St.,,Fort Lauderdale,FL,33309,,US,9547764476,12,12011,26.18586851100,-80.16395920000,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,12,A,-2,-2,,4,4,3785,7520,11305,2,0,1568,http://nces.ed.gov/GLOBALLOCATOR/,www.keiseruniversity.edu,,2010/09/09
135610,Trinity International University,8190 West State Road 84,,Davie,FL,33324,,US,9543826400,12,12011,26.09965637900,-80.25715597500,2,1,2,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,,6,1,137,204,341,2,0,40,http://nces.ed.gov/GLOBALLOCATOR/,www.tiu.edu/florida,,2010/09/09
136215,Nova Southeastern University,3301 College Ave,,Fort Lauderdale,FL,33314,7796,US,9542627300,12,12011,26.07933656100,-80.24248009900,2,1,2,611310,"Colleges, Universities, and Professional Schools",11,1,21,A,-2,-2,,15,5,13811,13707,27518,1,1250,3969,http://nces.ed.gov/GLOBALLOCATOR/,www.nova.edu,,2010/09/09
136747,ATI Career Training Center,3501 Northwest 9th Avenue,,Oakland Park,FL,33309,,US,9545635899,12,12011,26.17042000000,-80.15472300000,9,3,3,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,0,700,700,2,0,31,http://nces.ed.gov/GLOBALLOCATOR/,www.aticareertraining.edu,,2010/01/15
137245,Sheridan Technical Center,5400 Sheridan St,,Hollywood,FL,33021,,US,75432154002053,12,12011,26.03173580000,-80.19802387500,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,2,0,1526,1526,2,0,313,http://nces.ed.gov/GLOBALLOCATOR/,www.SheridanTechnical.com,,2010/09/09
137892,ATI Career Training Center,2890 Northwest 62nd Street,,Fort Lauderdale,FL,33309,9731,US,9549734760,12,12011,26.20181785000,-80.18444168600,6,2,3,611210,Junior Colleges,40,1,12,A,-2,-2,,2,1,0,350,350,2,0,38,http://nces.ed.gov/GLOBALLOCATOR/,www.aticareertraining.edu,,2010/09/09
138479,McFatter Technical Center,6500 Nova Drive,,Davie,FL,33317,,US,7543215700,12,12011,26.08502194000,-80.23220077800,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,1,0,1039,1039,2,0,351,http://nces.ed.gov/GLOBALLOCATOR/,www.mcfattertech.com,,2010/09/09
132976,Charlotte Technical Center,18150 Murdock Circle,,Port Charlotte,FL,33948,3399,US,9412557500,12,12015,27.00555817200,-82.14723765800,4,2,1,611519,Other Technical and Trade Schools,0,2,22,A,-2,-2,,-3,1,8,350,358,2,0,65,http://nces.ed.gov/GLOBALLOCATOR/,charlottetechcenter.ccps.k12.fl.us,,2010/09/10
133155,Lorenzo Walker Institute of Technology,3702 Estey Ave,,Naples,FL,34104,4405,US,2393770900,12,12021,26.14119930400,-81.76335466400,4,2,1,611519,Other Technical and Trade Schools,0,2,22,A,-2,-2,,-3,1,78,601,679,2,0,126,http://nces.ed.gov/GLOBALLOCATOR/,lwit.edu,,2010/09/09
132842,Carlos Albizu University-Miami Campus,2173 N.W.  99th Avenue,,Miami,FL,33172,2209,US,3055931223,12,12086,25.79516198200,-80.35500229400,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,41,A,-2,-2,CAU,-2,2,371,723,1094,2,0,181,http://nces.ed.gov/GLOBALLOCATOR/,www.mia.albizu.edu,,2010/09/09
133951,Florida International University,11200 S. W. 8 Street,,Miami,FL,33199,,US,3053482000,12,12086,25.75711093600,-80.37759051700,1,1,1,611310,"Colleges, Universities, and Professional Schools",11,1,21,A,-2,-2,FIU,15,5,14220,19939,34159,1,2927,4050,http://nces.ed.gov/GLOBALLOCATOR/,www.fiu.edu,,2010/09/09
133997,Florida Career College,1321 SW 107 Ave Ste 201B,,Miami,FL,33174,,US,3055536065,12,12086,25.75534213000,-80.36666579100,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,3,2,0,3931,3931,2,0,429,http://nces.ed.gov/GLOBALLOCATOR/,www.careercollege.edu,,2010/09/09
134307,George T Baker Aviation School,3275 NW 42nd Ave,,Miami,FL,33142,,US,30587131432312,12,12086,25.80409183500,-80.26359057700,4,2,1,611512,Flight Training,0,2,21,A,-2,-2,,-3,1,332,90,422,2,0,58,http://nces.ed.gov/GLOBALLOCATOR/,www.bakeraviation.edu/,,2010/09/09
134811,AI Miami International University of Art and Design,1501 Biscayne Boulevard,,Miami,FL,33132,1418,US,3054285700,12,12086,25.79000764500,-80.18839024700,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,11,A,-2,-2,,-2,2,760,2360,3120,1,196,397,http://nces.ed.gov/GLOBALLOCATOR/,www.aimiu.aii.edu,,2010/09/09
134875,ATI College of Health,1395 NW 167th Street,,Miami,FL,33169,,US,3056281000,12,12086,25.92744200000,-80.22490100000,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,1,2,0,1183,1183,2,0,52,http://nces.ed.gov/GLOBALLOCATOR/,www.aticareertraining.edu,,2010/01/15
135142,La Belle Beauty School,775 W 49th Street  Suite 5,,Hialeah,FL,33012,,US,3055580562,12,12086,25.86707552100,-80.29845602500,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,345,66,411,2,0,18,http://nces.ed.gov/GLOBALLOCATOR/,www.BeautyAcademy.com,,2010/09/09
135294,Lindsey Hopkins Technical Education Center,750 NW 20 Street,,Miami,FL,33127,,US,30532460707005,12,12086,25.79467552000,-80.20815441000,4,2,1,611519,Other Technical and Trade Schools,0,2,11,A,-2,-2,,-3,2,417,446,863,2,0,331,http://nces.ed.gov/GLOBALLOCATOR/,lindsey.dadeschools.net,,2010/09/09
135647,Miami Lakes Educational Center,5780 NW 158th St,,Miami Lakes,FL,33014,,US,3055571100,12,12086,25.91612777500,-80.29513010000,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,2,409,967,1376,2,0,140,http://nces.ed.gov/GLOBALLOCATOR/,mlec.dadeschools.net,,2010/09/09
135717,Miami Dade College,300 NE 2nd Ave.,,Miami,FL,33132,2297,US,3052378888,12,12086,25.77771734800,-80.19085641400,1,1,1,611310,"Colleges, Universities, and Professional Schools",30,1,11,A,-2,-2,MDC|MDCC|Miami-Dade Community College|Miami Dade,5,5,35454,21652,57106,2,0,8621,http://nces.ed.gov/GLOBALLOCATOR/,www.mdc.edu/main/,,2010/12/03
135726,University of Miami,University of Miami,,Coral Gables,FL,33124,,US,3052842211,12,12086,25.72040600000,-80.27645000000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,21,A,-2,-2,,16,4,1235,14088,15323,1,4833,9278,http://nces.ed.gov/GLOBALLOCATOR/,www.miami.edu/,,2010/01/15
135771,Beauty Schools of America,1176 SW 67th Avenue,,Miami,FL,33144,,US,3052676604,12,12086,25.76069500000,-80.30384200000,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,0,690,690,2,0,35,http://nces.ed.gov/GLOBALLOCATOR/,www.beautyschoolsofamerica.com,,2010/01/15
135957,Everest Institute-North Miami,"111 NW 183rd St, Ste 200",,Miami,FL,33169,4538,US,3059499500,12,12086,25.94295169800,-80.20353394000,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,2,2,0,155,155,2,0,77,http://nces.ed.gov/GLOBALLOCATOR/,www.everest.edu/campus/miami,,2010/09/09
136011,Everest Institute-Hialeah,530 W. 49th,,Hialeah,FL,33012,,US,3055589500,12,12086,25.86522778300,-80.29366971100,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,2,2,0,187,187,2,0,76,http://nces.ed.gov/GLOBALLOCATOR/,www.everest.edu/campus/hialeah,,2010/09/09
136738,ATI Career Training Center,7265 NW 25th Street,,Miami,FL,33122,1707,US,3055913060,12,12086,25.79706000000,-80.31441000000,6,2,3,611519,Other Technical and Trade Schools,0,2,41,A,-2,-2,,-3,1,0,380,380,2,0,43,http://nces.ed.gov/GLOBALLOCATOR/,www.aticareertraining.edu,,2010/01/15
136826,Robert Morgan Educational Center,18180 SW 122nd Ave,,Miami,FL,33177,,US,3052539920,12,12086,25.59913277100,-80.39035403400,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,,-3,2,768,486,1254,2,0,185,http://nces.ed.gov/GLOBALLOCATOR/,rmec.dadeschools.net,,2010/09/09
137272,Saint John Vianney College Seminary,2900 SW 87th Ave,,Miami,FL,33165,3244,US,3052234561110,12,12086,25.74257935600,-80.33741112300,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,-2,1,0,63,63,1,83,42,http://nces.ed.gov/GLOBALLOCATOR/,sjvcs.edu,,2010/09/09
137476,Saint Thomas University,16401 NW 37th Ave,,Miami Gardens,FL,33054,6459,US,3056256000,12,12086,25.92091484700,-80.25626458700,2,1,2,611310,"Colleges, Universities, and Professional Schools",11,1,21,A,-2,-2,St. Thomas University,9,2,421,1960,2381,1,350,582,http://nces.ed.gov/GLOBALLOCATOR/,www.stu.edu,,2010/09/09
137777,Talmudic College of Florida,1910 Alton Rd,,Miami Beach,FL,33139,,US,3055347050,12,12086,25.79490000000,-80.14133400000,2,1,2,611310,"Colleges, Universities, and Professional Schools",11,1,13,A,-2,-2,Talmudic University of Florida,-2,1,0,30,30,1,50,26,http://nces.ed.gov/GLOBALLOCATOR/,talmudicu.edu,,2010/01/15
133809,Florida College,119 N Glen Arven Ave,,Temple Terrace,FL,33617,5578,US,8139885131,12,12057,28.03491056800,-82.38344577700,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,8,1,19,487,506,1,673,101,http://nces.ed.gov/GLOBALLOCATOR/,www.floridacollege.edu,,2010/01/15
134495,Hillsborough Community College,39 Columbia Drive,,Tampa,FL,33606,3584,US,8132537000,12,12057,27.96954022100,-82.32884391000,4,2,1,611210,Junior Colleges,40,1,11,A,-2,-2,,5,5,15408,8629,24037,1,420,2235,http://nces.ed.gov/GLOBALLOCATOR/,www.hccfl.edu,,2010/01/15
135416,Manhattan Hairstyling Academy,4315 S Manhattan Ave,,Tampa,FL,33611,,US,8132580505,12,12057,27.90245400000,-82.51844400000,9,3,3,611511,Cosmetology and Barber Schools,0,2,11,A,-2,-2,Manhattan Hairstyling Academy,-3,1,0,675,675,2,0,51,http://nces.ed.gov/GLOBALLOCATOR/,,,2010/03/10
133508,Edison State College,8099 College Pky SW,,Fort Myers,FL,33919,0000,US,2394899300,12,12071,26.55473742600,-81.88737526400,1,1,1,611310,"Colleges, Universities, and Professional Schools",30,1,21,A,-2,-2,,4,4,8573,4679,13252,2,0,1011,http://nces.ed.gov/GLOBALLOCATOR/,www.edison.edu,,2010/09/09
135124,Heritage Institute-Ft Myers,6811 Palisades Park Ct,,Fort Myers,FL,33912,,US,2399365822,12,12071,26.54088400000,-81.84247500000,6,2,3,611210,Junior Colleges,40,1,21,A,-2,-2,,-3,1,0,717,717,2,0,54,http://nces.ed.gov/GLOBALLOCATOR/,heritage-education.com,,2010/01/15
135267,Lee County High Tech Center Central,3800 Michigan Ave,,Fort Myers,FL,33916,2204,US,2393344544,12,12071,26.64855000000,-81.83297400000,4,2,1,611519,Other Technical and Trade Schools,0,2,13,A,-2,-2,,-3,1,216,441,657,2,0,75,http://nces.ed.gov/GLOBALLOCATOR/,www.hightechcentral.org,,2010/01/15
132666,Bradenton Beauty and Barber Academy,5505 Manatee Avenue West,,Bradenton,FL,34209,,US,9417614400,12,12081,27.49470970000,-82.61804206100,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,,-3,1,0,162,162,2,0,12,http://nces.ed.gov/GLOBALLOCATOR/,www.mybeautyacademy.com,,2010/09/08
135407,Manatee Technical Institute,5603 34th Street West,,Bradenton,FL,34210,5603,US,9417517900,12,12081,27.44362769900,-82.59336977200,4,2,1,611519,Other Technical and Trade Schools,0,2,21,A,-2,-2,M.T.I.,-3,2,543,781,1324,2,0,400,http://nces.ed.gov/GLOBALLOCATOR/,www.manateetechnicalinstitute.org/,,2010/09/08
132657,Lynn University,3601 N. Military Trail,,Boca Raton,FL,33431,5598,US,5612377000,12,12099,26.38277705700,-80.12385098000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,13,A,-2,-2,The Fighting Knights,11,2,500,1824,2324,1,1184,608,http://nces.ed.gov/GLOBALLOCATOR/,www.lynn.edu,,2010/09/08
133465,South University-West Palm Beach,1760 N Congress Ave,,West Palm Beach,FL,33409,,US,5616979200,12,12099,26.70262871700,-80.08596393200,3,1,3,611310,"Colleges, Universities, and Professional Schools",20,1,21,A,-2,-2,,6,1,237,515,752,2,0,123,http://nces.ed.gov/GLOBALLOCATOR/,www.southuniversity.edu,,2010/09/10
136048,Academy of Healing Arts Massage & Facial Skin Care,3141 S Military Tr,,Lake Worth,FL,33463,2113,US,5619655550,12,12099,26.63107200000,-80.11310800000,9,3,3,611511,Cosmetology and Barber Schools,0,2,21,A,-2,-2,Academy of Palm Beach,-3,1,16,102,118,2,0,17,http://nces.ed.gov/GLOBALLOCATOR/,www.ahamassage.com,,2010/01/15
136066,Lincoln College of Technology,2410 Metrocentre Boulevard,,West Palm Beach,FL,33407,3105,US,5618428324,12,12099,26.75822698500,-80.09480525000,3,1,3,611310,"Colleges, Universities, and Professional Schools",30,1,13,A,-2,-2,,2,2,141,1581,1722,2,0,143,http://nces.ed.gov/GLOBALLOCATOR/,www.lincolncollegeoftechnology.com,,2010/09/10
136206,Northwood University-Florida Education Center,2600 N Military Trail,,West Palm Beach,FL,33409,2911,US,5614785500,12,12099,26.71468793200,-80.10413838400,2,1,2,611310,"Colleges, Universities, and Professional Schools",30,1,13,A,-2,-2,,-2,1,68,705,773,1,414,179,http://nces.ed.gov/GLOBALLOCATOR/,www.northwood.edu,,2010/09/10
136330,Palm Beach Atlantic University-West Palm Beach,901 S. Flagler Drive,,West Palm Beach,FL,33401,,US,5618032000,12,12099,26.70462900000,-80.04975800000,2,1,2,611310,"Colleges, Universities, and Professional Schools",10,1,13,A,-2,-2,Palm Beach Atlantic |PBA,11,2,468,2741,3209,1,1175,571,http://nces.ed.gov/GLOBALLOCATOR/,www.pba.edu,,2010/01/15
136358,Palm Beach Community College,4200 Congress Ave,,Lake Worth,FL,33461,4796,US,5619677222,12,12099,26.61441300000,-80.08904600000,4,2,1,611210,Junior Colleges,40,1,21,A,-2,-2,,5,5,15814,9308,25122,2,0,2307,http://nces.ed.gov/GLOBALLOCATOR/,www.pbcc.edu/,,2010/01/15
